,index,filename,pixvals, masterpiece, nograffiti, tags, throwups
931,979,closed-1673_jpg.rf.99bc5f235bca8100125d29250f7d495b.jpg,"[[[149.061     138.22101   125.32     ]
  [149.061     138.22101   125.32     ]
  [149.061     138.22101   125.32     ]
  ...
  [ 16.060997   14.221001   11.32     ]
  [ 33.060997   31.221      28.32     ]
  [  6.060997    4.2210007   1.3199997]]

 [[149.061     138.22101   125.32     ]
  [149.061     138.22101   125.32     ]
  [149.061     138.22101   125.32     ]
  ...
  [ 44.060997   42.221      39.32     ]
  [ 38.060997   36.221      33.32     ]
  [ 10.060997    8.221001    5.3199997]]

 [[149.061     138.22101   125.32     ]
  [149.061     138.22101   125.32     ]
  [149.061     138.22101   125.32     ]
  ...
  [-22.939003  -24.779     -27.68     ]
  [ 28.060997   26.221      23.32     ]
  [ 30.060997   28.221      25.32     ]]

 ...

 [[ 86.061      88.221      84.32     ]
  [ 76.061      78.221      74.32     ]
  [ 57.060997   59.221      55.32     ]
  ...
  [128.061      90.221      93.32     ]
  [149.061     110.221     116.32     ]
  [151.061     127.221     131.32     ]]

 [[ 30.060997   32.221      28.32     ]
  [ 56.060997   58.221      54.32     ]
  [ 62.060997   64.221      60.32     ]
  ...
  [151.061     127.221     131.32     ]
  [151.061     111.221     117.32     ]
  [151.061     111.221     118.32     ]]

 [[ -8.939003   -6.7789993 -10.68     ]
  [ 17.060997   19.221      15.32     ]
  [ 19.060997   21.221      17.32     ]
  ...
  [135.061      90.221      94.32     ]
  [136.061      88.221      95.32     ]
  [ 92.061      44.221      51.32     ]]]",0,1,0,0
932,202,closed-1673_jpg.rf.eb615b3994ed89ff7ffb4f2afc84baa1.jpg,"[[[   7.060997      0.22100067   -1.6800003 ]
  [  17.060997     10.221001      8.32      ]
  [  31.060997     24.221        22.32      ]
  ...
  [ 151.061       138.22101     131.32      ]
  [ 140.061       127.221       120.32      ]
  [ 151.061       138.22101     131.32      ]]

 [[   9.060997      2.2210007     0.3199997 ]
  [  25.060997     18.221        16.32      ]
  [  13.060997      6.2210007     4.3199997 ]
  ...
  [ 129.061       116.221       109.32      ]
  [ -81.939       -94.779      -101.68      ]
  [ 151.061       138.22101     131.32      ]]

 [[  39.060997     32.221        30.32      ]
  [  20.060997     13.221001     11.32      ]
  [ -95.939      -102.779      -104.68      ]
  ...
  [ 151.061       138.22101     131.32      ]
  [ 151.061       138.22101     131.32      ]
  [ 150.061       137.22101     130.32      ]]

 ...

 [[  70.061        40.221        44.32      ]
  [  -0.939003    -30.779       -26.68      ]
  [ -31.939003    -61.779       -57.68      ]
  ...
  [  43.060997     42.221        39.32      ]
  [  97.061        96.221        93.32      ]
  [  86.061        85.221        82.32      ]]

 [[ 151.061       117.221       122.32      ]
  [ 147.061       110.221       115.32      ]
  [ 147.061       110.221       115.32      ]
  ...
  [  57.060997     56.221        53.32      ]
  [  21.060997     20.221        17.32      ]
  [  51.060997     50.221        47.32      ]]

 [[ 151.061       118.221       124.32      ]
  [ 151.061       113.221       119.32      ]
  [ 151.061       131.22101     131.32      ]
  ...
  [  24.060997     23.221        20.32      ]
  [  30.060997     29.221        26.32      ]
  [  13.060997     12.221001      9.32      ]]]",0,1,0,0
933,1203,closed-1715_jpg.rf.0ce836f9538dcffdcf3f93a6ae2a8106.jpg,"[[[ -86.939     -107.779     -114.68     ]
  [ -67.939      -88.779      -95.68     ]
  [ -70.939      -91.779      -98.68     ]
  ...
  [  24.060997    31.221      101.32     ]
  [  57.060997    60.221      129.32     ]
  [  59.060997    60.221      129.32     ]]

 [[ -71.939      -92.779      -99.68     ]
  [ 151.061      137.22101    130.32     ]
  [ -96.939     -116.779     -123.68     ]
  ...
  [  34.060997    44.221      117.32     ]
  [  45.060997    52.221      123.32     ]
  [  57.060997    62.221      131.32     ]]

 [[ -75.939      -96.779     -103.68     ]
  [ -82.939     -103.779     -110.68     ]
  [ -71.939      -92.779      -99.68     ]
  ...
  [  37.060997    50.221      127.32     ]
  [  33.060997    44.221      119.32     ]
  [  53.060997    62.221      131.32     ]]

 ...

 [[ -15.939003   -25.779      -28.68     ]
  [   3.060997    -6.7789993   -9.68     ]
  [   1.060997    -8.778999   -11.68     ]
  ...
  [  21.060997    13.221001     9.32     ]
  [  -4.939003   -12.778999   -16.68     ]
  [ -42.939003   -50.779      -54.68     ]]

 [[  -7.939003   -17.779      -20.68     ]
  [  -7.939003   -17.779      -20.68     ]
  [ -30.939003   -40.779      -43.68     ]
  ...
  [ -43.939003   -51.779      -55.68     ]
  [ -53.939003   -61.779      -65.68     ]
  [ -41.939003   -49.779      -53.68     ]]

 [[ -15.939003   -25.779      -28.68     ]
  [   1.060997    -8.778999   -11.68     ]
  [ -37.939003   -47.779      -50.68     ]
  ...
  [ -41.939003   -49.779      -53.68     ]
  [ -50.939003   -58.779      -62.68     ]
  [ -46.939003   -54.779      -58.68     ]]]",0,1,0,0
934,1293,closed-1715_jpg.rf.1cb913c4f29240b7917e8d02a3ae69b7.jpg,"[[[ 1.3060997e+01  4.7221001e+01  1.3132001e+02]
  [ 1.2060997e+01  4.8221001e+01  1.3132001e+02]
  [ 1.3060997e+01  4.9221001e+01  1.3132001e+02]
  ...
  [-9.0939003e+01 -1.0777900e+02 -1.0968000e+02]
  [-9.6939003e+01 -1.1377900e+02 -1.1568000e+02]
  [-9.9939003e+01 -1.1677900e+02 -1.2068000e+02]]

 [[-2.9390030e+00  2.8221001e+01  1.1632000e+02]
  [ 6.0997009e-02  3.1221001e+01  1.1932000e+02]
  [ 3.0609970e+00  3.5221001e+01  1.2532000e+02]
  ...
  [-9.8939003e+01 -1.1577900e+02 -1.1768000e+02]
  [-1.0193900e+02 -1.1677900e+02 -1.2268000e+02]
  [-9.3939003e+01 -1.1177900e+02 -1.1668000e+02]]

 [[ 2.0609970e+00  2.5221001e+01  1.1832000e+02]
  [ 3.0609970e+00  2.6221001e+01  1.1932000e+02]
  [ 1.0609970e+00  2.6221001e+01  1.2132000e+02]
  ...
  [-9.6939003e+01 -1.1277900e+02 -1.1768000e+02]
  [-1.0093900e+02 -1.1677900e+02 -1.2168000e+02]
  [-9.7939003e+01 -1.1577900e+02 -1.2168000e+02]]

 ...

 [[ 5.9060997e+01  5.2221001e+01  5.0320000e+01]
  [ 7.1060997e+01  6.4221001e+01  6.2320000e+01]
  [ 6.3060997e+01  5.6221001e+01  5.4320000e+01]
  ...
  [ 9.8060997e+01  9.4221001e+01  9.6320000e+01]
  [ 8.0060997e+01  7.6221001e+01  7.8320000e+01]
  [ 2.2060997e+01  1.8221001e+01  2.0320000e+01]]

 [[ 2.1060997e+01  1.4221001e+01  1.2320000e+01]
  [ 1.0609970e+00 -5.7789993e+00 -7.6800003e+00]
  [ 2.6060997e+01  1.9221001e+01  1.7320000e+01]
  ...
  [-7.0939003e+01 -7.4778999e+01 -7.2680000e+01]
  [-8.3939003e+01 -8.7778999e+01 -8.5680000e+01]
  [-6.9939003e+01 -7.3778999e+01 -7.1680000e+01]]

 [[ 4.3060997e+01  3.6221001e+01  3.4320000e+01]
  [ 1.4406100e+02  1.3722101e+02  1.3132001e+02]
  [ 1.2806100e+02  1.2122100e+02  1.1932000e+02]
  ...
  [-1.0393900e+02 -1.1177900e+02 -1.1068000e+02]
  [-1.0393900e+02 -1.1677900e+02 -1.1668000e+02]
  [-8.0939003e+01 -8.2778999e+01 -8.1680000e+01]]]",0,1,0,0
935,965,closed-1715_jpg.rf.98d7e6207bee990bd03384980116746c.jpg,"[[[  -5.939003   -13.778999    58.32     ]
  [ -16.939003   -22.779       43.32     ]
  [   2.060997    -1.7789993   55.32     ]
  ...
  [ -23.939003   -53.779      -63.68     ]
  [ -52.939003   -82.779      -92.68     ]
  [ -17.939003   -47.779      -57.68     ]]

 [[ -31.939003   -34.779       28.32     ]
  [ -25.939003   -26.779       32.32     ]
  [ -29.939003   -30.779       20.32     ]
  ...
  [ -38.939003   -68.779      -78.68     ]
  [ -21.939003   -51.779      -61.68     ]
  [ -39.939003   -69.779      -79.68     ]]

 [[ -34.939003   -29.779       24.32     ]
  [ -25.939003   -19.779       30.32     ]
  [ -47.939003   -40.779        0.3199997]
  ...
  [ -13.939003   -43.779      -53.68     ]
  [ -24.939003   -54.779      -64.68     ]
  [ -14.939003   -44.779      -54.68     ]]

 ...

 [[ 133.061      122.221      115.32     ]
  [ 129.061      118.221      111.32     ]
  [ 122.061      111.221      104.32     ]
  ...
  [  23.060997    10.221001     9.32     ]
  [  25.060997    12.221001    11.32     ]
  [  33.060997    20.221       19.32     ]]

 [[ 132.061      119.221      112.32     ]
  [ 119.061      106.221       99.32     ]
  [ 123.061      110.221      103.32     ]
  ...
  [  21.060997     8.221001     7.3199997]
  [   5.060997    -7.7789993   -8.68     ]
  [-103.939     -116.779     -119.68     ]]

 [[ 144.061      131.22101    124.32     ]
  [ 133.061      120.221      113.32     ]
  [ 134.061      121.221      114.32     ]
  ...
  [  15.060997     2.2210007    1.3199997]
  [  -6.939003   -19.779      -20.68     ]
  [  -5.939003   -18.779      -19.68     ]]]",0,1,0,0
936,460,closed-1729_jpg.rf.3ca9a8e1f5ec6bed7cd6f555ae3d04b3.jpg,"[[[ -6.939003  -32.779     -37.68     ]
  [ 10.060997  -15.778999  -20.68     ]
  [ 24.060997   -2.7789993  -7.6800003]
  ...
  [141.061     138.22101   124.32     ]
  [134.061     134.22101   119.32     ]
  [142.061     138.22101   127.32     ]]

 [[-11.939003  -37.779     -42.68     ]
  [  9.060997  -16.779     -21.68     ]
  [ 25.060997   -1.7789993  -6.6800003]
  ...
  [142.061     138.22101   125.32     ]
  [142.061     138.22101   127.32     ]
  [131.061     131.22101   116.32     ]]

 [[ -8.939003  -34.779     -39.68     ]
  [ 11.060997  -14.778999  -19.68     ]
  [ 28.060997    1.2210007  -3.6800003]
  ...
  [133.061     131.22101   116.32     ]
  [142.061     138.22101   127.32     ]
  [125.061     125.221     110.32     ]]

 ...

 [[ 60.060997   52.221      46.32     ]
  [ 60.060997   52.221      46.32     ]
  [ 64.061      56.221      50.32     ]
  ...
  [ 58.060997   50.221      42.32     ]
  [ 60.060997   52.221      44.32     ]
  [ 59.060997   51.221      43.32     ]]

 [[ 63.060997   55.221      49.32     ]
  [ 62.060997   54.221      48.32     ]
  [ 66.061      58.221      52.32     ]
  ...
  [ 61.060997   53.221      45.32     ]
  [ 64.061      56.221      48.32     ]
  [ 64.061      56.221      48.32     ]]

 [[ 65.061      57.221      51.32     ]
  [ 63.060997   55.221      49.32     ]
  [ 66.061      58.221      52.32     ]
  ...
  [ 66.061      58.221      50.32     ]
  [ 68.061      60.221      52.32     ]
  [ 67.061      59.221      51.32     ]]]",0,1,0,0
937,1112,closed-1729_jpg.rf.a9fe307cba2314c9c095ec3fcb4ff258.jpg,"[[[ 49.060997   19.221      15.32     ]
  [ 68.061      38.221      34.32     ]
  [ 53.060997   26.221      21.32     ]
  ...
  [ 16.060997   22.221       6.3199997]
  [-55.939003  -49.779     -65.68     ]
  [-80.939     -74.779     -90.68     ]]

 [[ 71.061      41.221      37.32     ]
  [ 53.060997   23.221      19.32     ]
  [ 71.061      44.221      39.32     ]
  ...
  [-12.939003   -6.7789993 -22.68     ]
  [-66.939     -60.779     -76.68     ]
  [-85.939     -79.779     -95.68     ]]

 [[ 56.060997   26.221      22.32     ]
  [ 48.060997   18.221      14.32     ]
  [ 60.060997   33.221      28.32     ]
  ...
  [-48.939003  -42.779     -58.68     ]
  [-70.939     -64.779     -80.68     ]
  [-75.939     -69.779     -85.68     ]]

 ...

 [[ 61.060997   52.221      46.32     ]
  [ 58.060997   49.221      43.32     ]
  [ 56.060997   47.221      41.32     ]
  ...
  [ 74.061      66.221      58.32     ]
  [ 72.061      64.221      56.32     ]
  [ 87.061      79.221      71.32     ]]

 [[ 68.061      59.221      53.32     ]
  [ 66.061      57.221      51.32     ]
  [ 64.061      55.221      49.32     ]
  ...
  [ 91.061      83.221      75.32     ]
  [ 68.061      60.221      52.32     ]
  [ 90.061      82.221      74.32     ]]

 [[ 72.061      63.221      57.32     ]
  [ 69.061      60.221      54.32     ]
  [ 67.061      58.221      52.32     ]
  ...
  [ 63.060997   55.221      47.32     ]
  [ 95.061      87.221      79.32     ]
  [ 78.061      70.221      62.32     ]]]",0,1,0,0
938,1411,closed-1729_jpg.rf.bd391d1341aa527c753a2f3641fefaef.jpg,"[[[ -83.939      -106.779      -120.68      ]
  [ -43.939003    -66.779       -80.68      ]
  [ 123.061       100.221        86.32      ]
  ...
  [  85.061       103.221        75.32      ]
  [  88.061       111.221        82.32      ]
  [   4.060997     30.221        -1.6800003 ]]

 [[ -87.939      -110.779      -123.68      ]
  [ -37.939003    -60.779       -74.68      ]
  [ 126.061       103.221        89.32      ]
  ...
  [  92.061       110.221        82.32      ]
  [ 118.061       138.22101     112.32      ]
  [  67.061        92.221        63.32      ]]

 [[ -81.939      -104.779      -118.68      ]
  [ -33.939003    -56.779       -70.68      ]
  [ 112.061        89.221        75.32      ]
  ...
  [ 105.061       120.221        93.32      ]
  [ 104.061       124.221        96.32      ]
  [  55.060997     78.221        49.32      ]]

 ...

 [[  90.061        82.221        76.32      ]
  [  49.060997     41.221        35.32      ]
  [   8.060997      0.22100067   -5.6800003 ]
  ...
  [  76.061        65.221        58.32      ]
  [   4.060997     -6.7789993   -13.68      ]
  [ -12.939003    -23.779       -30.68      ]]

 [[ -31.939003    -39.779       -45.68      ]
  [ -32.939003    -40.779       -46.68      ]
  [ -28.939003    -36.779       -42.68      ]
  ...
  [ -35.939003    -46.779       -53.68      ]
  [ -32.939003    -43.779       -50.68      ]
  [ -30.939003    -41.779       -48.68      ]]

 [[ -15.939003    -23.779       -29.68      ]
  [   5.060997     -2.7789993    -8.68      ]
  [  33.060997     25.221        19.32      ]
  ...
  [ -40.939003    -51.779       -58.68      ]
  [ -30.939003    -41.779       -48.68      ]
  [ -25.939003    -36.779       -43.68      ]]]",0,1,0,0
939,687,closed-1799_jpg.rf.6ea3cb362ae84f9892df23a8581948a3.jpg,"[[[ -50.939003    -66.779       -78.68      ]
  [ -44.939003    -60.779       -72.68      ]
  [ -52.939003    -69.779       -81.68      ]
  ...
  [  39.060997     42.221        41.32      ]
  [  74.061        77.221        76.32      ]
  [  74.061        77.221        76.32      ]]

 [[ -47.939003    -63.779       -75.68      ]
  [ -60.939003    -76.779       -88.68      ]
  [ -84.939      -101.779      -113.68      ]
  ...
  [  80.061        83.221        82.32      ]
  [  82.061        85.221        84.32      ]
  [  77.061        80.221        79.32      ]]

 [[ -78.939       -93.779      -108.68      ]
  [ -64.939       -79.779       -94.68      ]
  [ -62.939003    -78.779       -93.68      ]
  ...
  [  89.061        92.221        91.32      ]
  [  79.061        82.221        81.32      ]
  [  82.061        85.221        84.32      ]]

 ...

 [[  15.060997    -14.778999    -18.68      ]
  [  13.060997    -16.779       -20.68      ]
  [  12.060997    -17.779       -21.68      ]
  ...
  [  -6.939003      1.2210007    26.32      ]
  [  -2.939003      5.2210007    30.32      ]
  [-103.939      -116.779       -98.68      ]]

 [[  10.060997    -19.779       -23.68      ]
  [   8.060997    -21.779       -25.68      ]
  [   7.060997    -22.779       -26.68      ]
  ...
  [   3.060997     14.221001     43.32      ]
  [ -10.939003      0.22100067   29.32      ]
  [-103.939      -116.779       -93.68      ]]

 [[ -19.939003    -49.779       -53.68      ]
  [ -21.939003    -51.779       -55.68      ]
  [ -23.939003    -53.779       -57.68      ]
  ...
  [  16.060997     29.221        59.32      ]
  [  -1.939003     11.221001     41.32      ]
  [   2.060997     15.221001     45.32      ]]]",0,1,0,0
940,749,closed-1799_jpg.rf.795efbad06c793b1be63ccc22a726a36.jpg,"[[[  90.061       99.221       98.32     ]
  [ 115.061      124.221      123.32     ]
  [ 102.061      110.221      111.32     ]
  ...
  [ -36.939003   -59.779      -76.68     ]
  [ -43.939003   -66.779      -83.68     ]
  [ -57.939003   -80.779      -97.68     ]]

 [[ 105.061      114.221      113.32     ]
  [  75.061       84.221       83.32     ]
  [  95.061      103.221      104.32     ]
  ...
  [ -37.939003   -60.779      -77.68     ]
  [ -36.939003   -59.779      -76.68     ]
  [ -43.939003   -66.779      -83.68     ]]

 [[ 103.061      112.221      111.32     ]
  [  94.061      103.221      102.32     ]
  [  99.061      107.221      108.32     ]
  ...
  [ -46.939003   -68.779      -88.68     ]
  [ -43.939003   -65.779      -85.68     ]
  [ -46.939003   -68.779      -88.68     ]]

 ...

 [[  -1.939003     8.221001    39.32     ]
  [ -10.939003    -0.7789993   30.32     ]
  [ -19.939003    -9.778999    21.32     ]
  ...
  [ -41.939003   -53.779      -62.68     ]
  [ -42.939003   -54.779      -63.68     ]
  [ -54.939003   -66.779      -75.68     ]]

 [[-103.939     -116.779      -94.68     ]
  [  -1.939003     8.221001    39.32     ]
  [   7.060997    15.221001    46.32     ]
  ...
  [ -18.939003   -30.779      -39.68     ]
  [ -40.939003   -52.779      -61.68     ]
  [ -99.939     -111.779     -122.68     ]]

 [[   5.060997    15.221001    46.32     ]
  [  11.060997    19.221       50.32     ]
  [  24.060997    32.221       63.32     ]
  ...
  [ -43.939003   -55.779      -64.68     ]
  [ -12.939003   -24.779      -33.68     ]
  [ -46.939003   -58.779      -69.68     ]]]",0,1,0,0
941,964,closed-1799_jpg.rf.97f75fcab6859b2d74b8b3c28603ab02.jpg,"[[[ -58.939003   -78.779     -104.68     ]
  [ -41.939003   -62.779      -86.68     ]
  [ -40.939003   -61.779      -85.68     ]
  ...
  [ 114.061      120.221      121.32     ]
  [ 112.061      118.221      118.32     ]
  [ 101.061      107.221      107.32     ]]

 [[ -43.939003   -63.779      -89.68     ]
  [ -35.939003   -55.779      -81.68     ]
  [ -43.939003   -64.779      -88.68     ]
  ...
  [  86.061       92.221       93.32     ]
  [  97.061      103.221      103.32     ]
  [ 103.061      109.221      109.32     ]]

 [[ -29.939003   -52.779      -77.68     ]
  [ -31.939003   -54.779      -79.68     ]
  [ -51.939003   -71.779      -97.68     ]
  ...
  [  69.061       75.221       76.32     ]
  [  86.061       92.221       92.32     ]
  [ 100.061      106.221      106.32     ]]

 ...

 [[ -67.939      -86.779      -92.68     ]
  [ -66.939      -85.779      -91.68     ]
  [ -64.939      -83.779      -89.68     ]
  ...
  [ -34.939003   -24.779       18.32     ]
  [  -1.939003     7.2210007   52.32     ]
  [  -7.939003     1.2210007   46.32     ]]

 [[ -51.939003   -69.779      -75.68     ]
  [ -53.939003   -71.779      -77.68     ]
  [ -58.939003   -76.779      -82.68     ]
  ...
  [  -0.939003     9.221001    52.32     ]
  [  53.060997    62.221      107.32     ]
  [  44.060997    52.221      100.32     ]]

 [[ -51.939003   -69.779      -75.68     ]
  [ -56.939003   -74.779      -80.68     ]
  [ -66.939      -84.779      -90.68     ]
  ...
  [  -5.939003     4.2210007   47.32     ]
  [  58.060997    67.221      112.32     ]
  [  63.060997    71.221      119.32     ]]]",0,1,0,0
942,1588,closed-1827_jpg.rf.4b54e3fba0fbc1f9f92b80917faf6dbe.jpg,"[[[ -69.939       -86.779       -94.68      ]
  [ -20.939003    -37.779       -45.68      ]
  [ -14.939003    -31.779       -39.68      ]
  ...
  [  27.060997      2.2210007   -14.68      ]
  [  23.060997     -1.7789993   -18.68      ]
  [  27.060997      2.2210007   -14.68      ]]

 [[ -29.939003    -46.779       -54.68      ]
  [ -55.939003    -72.779       -80.68      ]
  [  -8.939003    -25.779       -33.68      ]
  ...
  [  22.060997     -5.7789993   -21.68      ]
  [  14.060997    -13.778999    -29.68      ]
  [  22.060997     -5.7789993   -21.68      ]]

 [[ -42.939003    -59.779       -67.68      ]
  [ -34.939003    -51.779       -59.68      ]
  [ -12.939003    -29.779       -37.68      ]
  ...
  [  56.060997     24.221         9.32      ]
  [  37.060997      5.2210007    -9.68      ]
  [  49.060997     17.221         2.3199997 ]]

 ...

 [[ -82.939       -51.779       -89.68      ]
  [ -45.939003    -16.779       -54.68      ]
  [ -24.939003      0.22100067  -34.68      ]
  ...
  [ -40.939003    -64.779       -99.68      ]
  [ -43.939003    -67.779      -102.68      ]
  [ -47.939003    -69.779      -103.68      ]]

 [[ -65.939       -27.779       -68.68      ]
  [ -89.939       -55.779       -94.68      ]
  [-103.939       -77.779      -115.68      ]
  ...
  [ -51.939003    -75.779      -110.68      ]
  [ -48.939003    -70.779      -104.68      ]
  [ -50.939003    -72.779      -106.68      ]]

 [[ -69.939       -28.779       -70.68      ]
  [-103.939       -69.779      -110.68      ]
  [-103.939       -95.779      -123.68      ]
  ...
  [ -72.939       -96.779      -123.68      ]
  [ -63.939003    -85.779      -119.68      ]
  [ -64.939       -86.779      -120.68      ]]]",0,1,0,0
943,1529,closed-1827_jpg.rf.cac579dcd9d60ab9bc3500715c8cd949.jpg,"[[[ 6.0609970e+00 -1.5778999e+01 -3.1680000e+01]
  [-1.3939003e+01 -3.5778999e+01 -5.1680000e+01]
  [ 7.0609970e+00 -1.4778999e+01 -3.0680000e+01]
  ...
  [ 6.0997009e-02 -2.0778999e+01 -2.6680000e+01]
  [ 6.0609970e+00 -1.4778999e+01 -2.0680000e+01]
  [-4.3939003e+01 -6.4778999e+01 -7.0680000e+01]]

 [[-6.9390030e+00 -3.3778999e+01 -4.6680000e+01]
  [ 1.7060997e+01 -8.7789993e+00 -2.3680000e+01]
  [ 1.7060997e+01 -8.7789993e+00 -2.3680000e+01]
  ...
  [ 8.0609970e+00 -1.2778999e+01 -1.8680000e+01]
  [ 1.3060997e+01 -7.7789993e+00 -1.3680000e+01]
  [-3.7939003e+01 -5.8778999e+01 -6.4680000e+01]]

 [[ 1.2060997e+01 -1.9778999e+01 -3.1680000e+01]
  [ 1.0060997e+01 -2.1778999e+01 -3.3680000e+01]
  [ 2.3060997e+01 -7.7789993e+00 -2.1680000e+01]
  ...
  [ 1.5060997e+01 -7.7789993e+00 -1.4680000e+01]
  [ 1.2060997e+01 -8.7789993e+00 -1.5680000e+01]
  [-4.0939003e+01 -6.1778999e+01 -6.8680000e+01]]

 ...

 [[-8.0939003e+01 -9.6778999e+01 -1.1768000e+02]
  [-6.0939003e+01 -7.6778999e+01 -9.7680000e+01]
  [-4.4939003e+01 -6.2778999e+01 -8.4680000e+01]
  ...
  [-7.9939003e+01 -6.5778999e+01 -8.8680000e+01]
  [-8.8939003e+01 -7.2778999e+01 -9.5680000e+01]
  [-9.4939003e+01 -7.5778999e+01 -9.9680000e+01]]

 [[-8.4939003e+01 -9.9778999e+01 -1.1768000e+02]
  [-7.4939003e+01 -8.8778999e+01 -1.0968000e+02]
  [-8.4939003e+01 -1.0077900e+02 -1.2268000e+02]
  ...
  [-4.8939003e+01 -2.9778999e+01 -5.3680000e+01]
  [-4.4939003e+01 -2.3778999e+01 -4.7680000e+01]
  [-7.7939003e+01 -5.3778999e+01 -8.0680000e+01]]

 [[-9.1939003e+01 -1.0677900e+02 -1.2368000e+02]
  [-9.0939003e+01 -1.0477900e+02 -1.2368000e+02]
  [-7.5939003e+01 -9.1778999e+01 -1.1368000e+02]
  ...
  [-1.8939003e+01  2.2210007e+00 -2.1680000e+01]
  [-7.9939003e+01 -5.6778999e+01 -8.0680000e+01]
  [-8.4939003e+01 -5.8778999e+01 -8.6680000e+01]]]",0,1,0,0
944,226,closed-1827_jpg.rf.ef3c6416b4901d5e7696504e2b1d1644.jpg,"[[[ -49.939003   -64.779      -72.68     ]
  [ -54.939003   -69.779      -77.68     ]
  [ -62.939003   -77.779      -85.68     ]
  ...
  [ -34.939003   -57.779      -64.68     ]
  [ -33.939003   -56.779      -63.68     ]
  [ -33.939003   -56.779      -63.68     ]]

 [[ -47.939003   -62.779      -70.68     ]
  [ -50.939003   -65.779      -73.68     ]
  [ -56.939003   -71.779      -79.68     ]
  ...
  [ -28.939003   -53.779      -60.68     ]
  [ -27.939003   -52.779      -59.68     ]
  [ -27.939003   -52.779      -59.68     ]]

 [[ -41.939003   -56.779      -64.68     ]
  [ -46.939003   -61.779      -69.68     ]
  [ -55.939003   -70.779      -78.68     ]
  ...
  [ -18.939003   -43.779      -52.68     ]
  [ -19.939003   -44.779      -53.68     ]
  [ -19.939003   -44.779      -53.68     ]]

 ...

 [[ -35.939003    -6.7789993  -38.68     ]
  [ -29.939003    -3.7789993  -32.68     ]
  [ -43.939003   -20.779      -49.68     ]
  ...
  [ -34.939003   -61.779     -110.68     ]
  [ -45.939003   -72.779     -121.68     ]
  [ -54.939003   -80.779     -123.68     ]]

 [[ -34.939003    -5.7789993  -37.68     ]
  [ -44.939003   -18.779      -47.68     ]
  [ -39.939003   -17.779      -44.68     ]
  ...
  [  -9.939003   -34.779      -83.68     ]
  [ -19.939003   -44.779      -93.68     ]
  [ -31.939003   -55.779     -106.68     ]]

 [[ -56.939003   -27.779      -57.68     ]
  [ -41.939003   -15.778999   -44.68     ]
  [ -28.939003    -6.7789993  -33.68     ]
  ...
  [   3.060997   -21.779      -70.68     ]
  [  -3.939003   -27.779      -78.68     ]
  [ -15.939003   -39.779      -90.68     ]]]",0,1,0,0
945,274,closed-1897_jpg.rf.1f9bb4037b9db5b2898d471d67740b38.jpg,"[[[  65.061      54.221      57.32    ]
  [  54.060997   43.221      46.32    ]
  [  58.060997   47.221      50.32    ]
  ...
  [ -87.939     -93.779     -97.68    ]
  [ -78.939     -82.779     -86.68    ]
  [ -79.939     -83.779     -87.68    ]]

 [[  90.061      79.221      83.32    ]
  [  63.060997   52.221      56.32    ]
  [  57.060997   46.221      50.32    ]
  ...
  [-103.939    -116.779    -120.68    ]
  [ -91.939     -95.779     -99.68    ]
  [ -86.939     -90.779     -94.68    ]]

 [[  57.060997   46.221      50.32    ]
  [ -96.939    -107.779    -103.68    ]
  [-103.939    -114.779    -110.68    ]
  ...
  [ -89.939     -93.779     -97.68    ]
  [ -75.939     -79.779     -83.68    ]
  [-103.939    -110.779    -115.68    ]]

 ...

 [[  55.060997   42.221      35.32    ]
  [  29.060997   16.221       9.32    ]
  [  28.060997   15.221001    8.32    ]
  ...
  [  51.060997   43.221      35.32    ]
  [  51.060997   43.221      35.32    ]
  [  82.061      74.221      66.32    ]]

 [[  31.060997   18.221      11.32    ]
  [  50.060997   37.221      30.32    ]
  [  60.060997   47.221      40.32    ]
  ...
  [  58.060997   50.221      42.32    ]
  [  91.061      83.221      75.32    ]
  [  81.061      73.221      65.32    ]]

 [[  41.060997   28.221      21.32    ]
  [  50.060997   37.221      30.32    ]
  [  74.061      61.221      54.32    ]
  ...
  [  76.061      68.221      60.32    ]
  [  89.061      81.221      73.32    ]
  [-103.939    -113.779    -121.68    ]]]",0,1,0,0
